id	Precision	Recall	Truth	Predicted
P11-2026		0.0	haghighi & liang 2008|gale & church 1991|munteanu & marcu 2005|gao & blitzer 2009|mimno & wallach 2009|klementiev & roth 2006|ravi & knight 2009|rapp 1999|platt & toutanova 2010|och & ney 2003|hermjakob & knight 2008	
N09-2065		0.0	surdeanu & harabagiu 2003|carreras & marquez 2004	
W10-1919		0.0	mcclosky & charniak 2008|ohta & kim 2009|kim & ohta 2009|bjorne & heimonen 2009	
W04-2322		0.0	grosz & sidner 1986|soricut & marcu 2003|polanyi & scha 1984|webber & joshi 1998	
P13-1012		0.0	vilain & burger 1995|petrov & barrett 2006|yao & haghighi 2011|haghighi & klein 2010|raghunathan & lee 2010|fernandes & dos santos 2012|yang & su 2005|finkel & manning 2008|smith & eisner 2008|song & jiang 2012|ng 2007|rooth & riezler 1999|burkett & klein 2012|denis & baldridge 2008|bengtson & roth 2008|ponzetto & strube 2006|luo 2005|gimpel & smith 2010|stoyanov & cardie 2010|dagan & itai 1990|bergsma & lin 2006|yang & su 2008|luo & ittycheriah 2004|denis & baldridge 2007|lee & peirsman 2011|rahman & ng 2010|pradhan & ramshaw 2011|hovy & marcus 2006|bansal & klein 2012|rahman & ng 2009	
D08-1095		0.0	collins 2002|collins & koo 2005|terra & clarke 2003|bunescu & mooney 2005|hughes & ramage 2007|lin 1998|hearst 1992	
E09-1003		0.0	munteanu & marcu 2005|koehn & hoang 2007|callison burch & fordyce 2008|koehn & och 2003|brown & della pietra 1993|utiyama & isahara 2003|gale & church 1993|fung & cheung 2004|och & ney 2002|och & ney 2003|resnik & smith 2003	
C04-1035		0.0	carletta 1996	
P09-2032		0.0	chiang 2007|liu & liu 2006|kumar & byrne 2004|zhang & jiang 2008|wu 1997|galley & graehl 2006|eisner 2003	
N10-1014		0.0	marcus & marcinkiewicz 1993|gildea 2003|cohn & blunsom 2009|liu & gildea 2009|goodman 1996|och 2003|liu & liu 2006|huang & knight 2006|denero & gillick 2006|li & callison burch 2009|brown & della pietra 1993|zhang & huang 2006|galley & hopkins 2004|wu 1997|denero & bansal 2009|galley & graehl 2006|moore 2004|cherry & lin 2006|zhang & gildea 2004|yamada & knight 2001|cherry & lin 2007|haghighi & blitzer 2009|liang & taskar 2006|chiang 2005|denero & klein 2007|fossum & knight 2008|och & ney 2003|may & knight 2007	
H86-1017		0.0	joshi & webber 1984|ramshaw & weischedel 1984	
W97-0505		0.0	agirre & alegria 1992	
W05-1605		0.0	bonfante & guillaume 2004|copestake & lascarides 2001|kay 1996|vijay shanker & joshi 1988|gardent & kallmeyer 2003|hepple 1991|koller & striegnitz 2002|kinyon 2000|brew 1992	
W08-0626		0.0	roark & mitchell 2007	
P13-1057		0.0	das & petrov 2011|marcus & marcinkiewicz 1993|ngai & yarowsky 2000|cucerzan & yarowsky 2002|ravi & vaswani 2010|garrette & baldridge 2013|abney & bird 2010|baldridge & palmer 2009|goldberg & adler 2008|garrette & baldridge 2012|dickinson & meurers 2003|roche & schabes 1995|hasan & ng 2009|subramanya & petrov 2010|li & graca 2012|ravi & knight 2009|tackstrom & das 2013|merialdo 1994|haghighi & klein 2006	
D13-1023		0.0	heafield 2011|brants & popat 2007|pauls & klein 2011|germann & joanis 2009|guthrie & hepple 2010|iwayama & fujii 2003|talbot & brants 2008|talbot & osborne 2007	
W10-1404		0.0	nilsson & nivre 2007|cohen & smith 2007|torres martins & filipe 2008|collins & koo 2005|bengoetxea & gojenola 2009|nivre & hall 2007|titov & henderson 2007|eryigit & en 2008|carreras 2007|hall & nilsson 2007|tsarfaty & sima an 2009|nivre & mcdonald 2008|goldberg & tsarfaty 2008|collins & hajic 1999	
N07-2009		0.0	koehn & monz 2005|koehn & och 2003|brown & della pietra 1993|vogel & ney 1996|germann 2003|och & ney 2003	
W04-2309		0.0	matheson & poesio 2000	
C08-1129		0.0	grosz & sidner 1986|passonneau & litman 1997|moser & moore 1995|hirschberg & nakatani 1996	
C00-2147		0.0	cowie 1996	
J03-4002		0.0	forbes riley & webber 2002|not & tovena 1999|strube 1998|clark 1975|scha & polanyi 1988|moser & moore 1995|marcu & echihabi 2002|koller & striegnitz 2002|wiebe 1993|bierner 2001|byron 2002|webber & baldwin 1992|moser & moore 1996|webber & knott 1999|luperfoy 1992|hobbs 1985|moens & steedman 1988|hardt 1992|webber 1988|moore & pollack 1992|webber & joshi 1998	
N13-1118		0.0	shutova 2010|krishnakumaran & zhu 2007|bergsma & lin 2008|stevenson & joanis 2003|schulte im walde & brew 2002|mason 2004|sun & korhonen 2009|shutova & sun 2010|gedigian & bryant 2006|sun & korhonen 2011|fass 1991|birke & sarkar 2006|turney & neuman 2011|ferrer 2004|briscoe & carroll 2006	
J04-4001		0.0	grosz & weinstein 1995|mittal & carenini 1998|kibble 1999|reiter 1994|power 2000|mccoy & strube 1999|cristea & ide 1998|power & scott 2003|strube & hahn 1999|callaway & lester 2002|cheng 2000|henschel & cheng 2000|suri & decristofaro 1999|brennan & walker 1987|reiter 2000|mellish & knott 1998|kibble 2001	
W09-2416		0.0	nakov & hearst 2008|johnston & busa 1996|butnariu & veale 2008|isabelle 1984|lapata & lascarides 2003|baldwin & tanaka 2004|girju 2007|tanaka & baldwin 2003|kim & baldwin 2006|snow & o connor 2008|rosario & hearst 2001	
D09-1029		0.0	tonelli & pighin 2009|giuglea & moschitti 2006|shi & mihalcea 2004|gliozzo & giuliano 2005|pradhan & loper 2007|miguel & buitelaar 2008|cucerzan 2007|baker & ellsworth 2007	
W12-2033		0.0	rozovskaya & roth 2011|tetreault & foster 2010|berger & della pietra 1996|daume & iii 2007|dale & kilgarriff 2010|federico & cettolo 2007|kiss & strunk 2006|gamon 2010|vadas & curran 2007|baker & fillmore 1998|de felice & pulman 2008	
P08-1068		0.0	marcus & marcinkiewicz 1993|collins 2002|petrov & barrett 2006|mcclosky & charniak 2006|mcdonald & pereira 2005|brown & desouza 1992|wang & schuurmans 2005|mcdonald & pereira 2006|nivre & hall 2007|hall & novak 2005|koo & collins 2005|titov & henderson 2007|matsuzaki & miyao 2005|nivre & nilsson 2005|ratnaparkhi 1996|mcdonald & crammer 2005|carreras 2007|collins & hajic 1999|miller & guinness 2004	
C92-1054		0.0	walker & whittaker 1990	
W11-0316		0.0	quirk & brockett 2004|hulth 2003|banko & mittal 2000|goldstein stewart & mittal 2000|echihabi & marcu 2003|riezler & liu 2010|brown & della pietra 1993|liu & wang 2009|liu & wang 2010|zhao & wang 2010|riezler & vasserman 2007|wan & xiao 2008|mihalcea & tarau 2004|liu & li 2009|och & ney 2003	
W10-1905		0.0	bikel 2004|pyysalo & ginter 2007|tateisi & yakushiji 2005|kilicoglu & bergler 2009|riedel & chun 2009|bjorne & heimonen 2009|kim & ohta 2009|sagae & tsujii 2007	
P10-1102		0.0	shriberg & dhillon 2004	
P12-1005		0.0	varadarajan & khudanpur 2008	
W10-1728		0.0	och 2003|nepveu & lapalme 2004|koehn & hoang 2007|talbot & osborne 2007|och & ney 2003	
P09-1030		0.0	haghighi & liang 2008|gale & church 1991|fung 1995|melamed 1997	
L08-1018		0.0	marcus & marcinkiewicz 1993|girju & nakov 2007|khoo & chan 2000|bethard & martin 2007|beamer & bhat 2007|mani & verhagen 2006|bethard & martin 2006|girju 2003|miltsakaki & joshi 2004	
W11-0402		0.0	marcus & marcinkiewicz 1993|erjavec & krstev 2003|aguado de cea & alvarez de mon 2002|ide & veronis 1994|buyko & chiarcos 2008|zeman 2008|sankaran & bali 2008|burchardt & pado 2008	
H01-1071		0.0	brown 2000|brown 1996	
J89-3002		0.0	dahlgren & mcdowell 1986|wada & asher 1986|grosz & sidner 1986|moens & steedman 1987	
P07-1122		0.0	petrov & barrett 2006|kahane & nasr 1998|bikel 2004|nivre & hall 2004|mcdonald & pereira 2005|nilsson & nivre 2006|nivre & hall 2006|charniak 2000|mcdonald & lerman 2006|campbell 2004|mcdonald & pereira 2006|hall & novak 2005|nivre & nilsson 2005|klein & manning 2003|buchholz & marsi 2006|johnson 1998|collins & hajic 1999	
W12-4501		0.0	marcus & marcinkiewicz 1993|ponzetto & poesio 2009|versley 2007|vilain & burger 1995|cai & strube 2010|petrov & klein 2007|haghighi & klein 2010|soon & lim 2001|raghunathan & lee 2010|charniak & johnson 2005|hajic & ciaramita 2009|poesio & artstein 2005|palmer & babko malaya 2008|surdeanu & johansson 2008|cai & mujdricza maydt 2011|harabagiu & bunescu 2001|recasens & marquez 2010|yang & xue 2010|stoyanov & gilbert 2009|babko malaya & bies 2006|cai & chiang 2011|culotta & wick 2007|ponzetto & strube 2006|luo 2005|xue 2008|zhong & ng 2010|morton 2000|charniak & johnson 2001|maamouri & bies 2004|ng 2010|denis & baldridge 2007|zaghouani & diab 2010|lee & peirsman 2011|poesio 2004|palmer & gildea 2005|hovy & marcus 2006|rahman & ng 2009|hirschman & chinchor 1998	
W10-0721		0.0	tietze & winterboer 2009|mihalcea & strapparava 2009|kaisser & lowe 2008|callison burch 2009|zaidan & callison burch 2009|snow & o connor 2008	
P90-1002		0.0	grosz & joshi 1983|wittenburg 1987|pareschi & steedman 1987|vijay shanker & weir 1990	
N07-1037		0.0	wilson & wiebe 2005|hatzivassiloglou & mckeown 1997|smadja 1993|takamura & inui 2005|wiebe & mihalcea 2006|turney 2002|takamura & inui 2006|kanayama & nasukawa 2006|mihalcea 2005|mihalcea 2004	
N04-4039		0.0	grosz & sidner 1986|kurohashi & nagao 1994|prevost 1996|cassell & stone 2000	
P01-1032		0.0	dorr & olsen 1997|bangalore & rambow 2000|carletta 1996|ratnaparkhi 2000|van halteren & zavrel 1998	
C04-1182		0.0	hagen & pellom 2004	
P07-1060		0.0	collins 2002|barzilay & elhadad 2003|uzuner & katz 2005|hatzivassiloglou & klavans 1999	
W05-0301		0.0	wilson & wiebe 2005|mcshane & nirenburg 2005|inui & okumura 2005|xue 2005|poesio & artstein 2005|dinesh & lee 2005|hajicova & ceplova 2000|pustejovsky & meyers 2005|baker & fillmore 1998|palmer & xue 2005|bies & kulick 2005|hinrichs & kubler 2005|calhoun & nissim 2005	
I05-2016		0.0	yamada & nishida 1988|cohen 1984|grosz & weinstein 1995	
W06-3704		0.0	schultz & alexander 2004|papineni & roukos 2002	
W07-2218		0.0	riezler & king 2002|nivre & hall 2004|henderson 2004|nivre & hall 2006|charniak 2000|henderson & titov 2005|charniak & johnson 2005|henderson 2003|mcdonald & lerman 2006|koo & collins 2005|titov & henderson 2007|matsuzaki & miyao 2005|buchholz & marsi 2006|sha & pereira 2003|prescher 2005	
P13-2111		0.0	nivre 2008|zhang & clark 2008|kuhlmann & gomez rodriguez 2011|charniak 2000|zhang & nivre 2011|goldberg & elhadad 2010|roark 2001|huang & sagae 2010|huang & jiang 2009|zhang & clark 2011|nivre & scholz 2004|collins & roark 2004	
D08-1055		0.0	iida & inui 2006|walker & cote 1994|liu & ng 2007|goodman 2002|xue 2006|nakaiwa 1997|pradhan & ward 2004|shen & lapata 2007|jiang & ng 2006|iida & komachi 2007|narayanan & harabagiu 2004|meyers & reeves 2004|palmer & gildea 2005	
W04-3241		0.0	genzel & charniak 2002|genzel & charniak 2003	
P04-1076		0.0	gale & church 1992|bagga & baldwin 1998|srihari & li 2003	
W04-0824		0.0	charniak 2000|collins 2002|lee & ng 2002	
E09-1054		0.0	xu & chelba 2002|charniak 2001|chien & chen 1990|dyer & muresan 2008|hall & johnson 2004|roark 2001|stolcke 1995	
W13-4062		0.0	raux & eskenazi 2008	
C02-1051		0.0	grosz & weinstein 1995	
W10-2604		0.0	marcus & marcinkiewicz 1993|chelba & acero 2004|smith & eisner 2005|mcclosky & charniak 2006|huang & yates 2009|downey & schoenmackers 2007|banko & moore 2004|goldwater & griffiths 2007|daume & iii 2007|ando & zhang 2005|gildea 2001|johnson 2007|blitzer & mcdonald 2006	
W12-1519		0.0	nelken & francez 2000|evans & power 2003|marquez & carreras 2008|tennant & ross 1983	
W13-3518		0.0	marcus & marcinkiewicz 1993|nivre 2008|zhang & clark 2008|koo & collins 2010|nivre & hall 2004|kuhlmann & gomez rodriguez 2011|torres martins & filipe 2008|attardi & ciaramita 2007|zhang & nivre 2011|goldberg & elhadad 2010|huang & sagae 2010|hall & novak 2005|ballesteros & nivre 2013|nivre & mcdonald 2008	
W11-2211		0.0	chiang 2007|iglesias & gispert 2009|och 2003|callison burch & koehn 2010|koehn & hoang 2007|papineni & roukos 2002|och & tillmann 1999|li & callison burch 2009|koehn & och 2003|vilar & stein 2010|huang & chiang 2007|koehn & schroeder 2007|wuebker & mauser 2010|chiang 2005|och & ney 2003|foster & kuhn 2007	
C90-2019		0.0	baschung & bes 1987|shieber 1985|johnson & rosner 1989|russell & carroll 1990|shieber & van noord 1989|shieber 1988|bes & gardent 1989	
W03-1502		0.0	vogel & ney 2000|glover stalls & knight 1998|brown & della pietra 1993|knight & graehl 1997|vogel & ney 1996|melamed 2000|al onaizan & knight 2002|bikel & miller 1997	
W99-0409		0.0	van noord 1997|schneider & mccoy 1998	
P13-1108		0.0	grenager & manning 2006|poon & domingos 2009|yao & haghighi 2011|lang & lapata 2010|chambers & jurafsky 2009|titov & klementiev 2012|regneri & koller 2010|gildea 2002|o & seaghdha 2010|rooth & riezler 1999|cheung & poon 2013|modi & titov 2012|titov & klementiev 2011|chambers & jurafsky 2011|eisenstein & o connor 2010	
P11-2021		0.0	jeong & lin 2009|blitzer & mcdonald 2006|margolis & livescu 2010	
N03-1035		0.0	church 1988|wacholder & klavans 2000|ramshaw & marcus 1995|boguraev 1997|wacholder 1998|hindle & rooth 1993|dagan & church 1994	
C86-1112		0.0	prodanof & ferrari 1983|lesmo & torasso 1983|berwick & weinberg 1983|marcus & hindle 1983	
W10-1307		0.0	henderson & lemon 2008|heeman 2007|ai & tetreault 2007	
P03-2007		0.0	morris & hirst 1991|gale & church 1992|barzilay & elhadad 1997	
W00-1325		0.0	brent 1991|sarkar & zeman 2000|ushioda & evans 1993|briscoe & carroll 1997|lapata 1999|boguraev & briscoe 1987|gahl 1998|brent 1993|manning 1993|dunning 1993|grishman & macleod 1994	
P84-1034		0.0	nitta & okajima 1982|chafe 1975	
L08-1389		0.0	grosz & weinstein 1995|minel & nugier 1997|nenkova & passonneau 2004|saggion & lapalme 2000|orasan & mitkov 2003|donaway & drummey 2000|strube & hahn 1999|karamanis & poesio 2004|brennan & walker 1987|lin 2004|kibble 2001	
W03-1508		0.0	jung & hong 2000|brown & della pietra 1993|knight & graehl 1997|glover stalls & knight 1998	
D11-1142		0.0	mintz & bills 2009|teufel & grefenstette 1995|eichler & hemsen 2008|christensen & mausam 2010|sekine 2006|punyakanok & roth 2008|banko & etzioni 2008|specia & motta 2006|ritter & mausam 2010|shinyama & sekine 2006|baker & fillmore 1998|berant & dagan 2011|hoffmann & zhang 2010|stevenson & fazly 2004|wu & weld 2010	
P13-2053		0.0	mahapatra & mohan 2010|ide & erjavec 2002|mihalcea & sinha 2010|basile & semeraro 2010|ng & wang 2003|li & li 2002|lefever & hoste 2010|schutze 1998|shirai & yagi 2004	
W11-0124		0.0	shen & lapata 2007|burchardt & pennacchiotti 2008|hobbs 1985	
W05-0633		0.0	gildea & jurafsky 2002|palmer & gildea 2005|carreras & marquez 2005	
D08-1066		0.0	hoang & koehn 2008|och 2003|blunsom & cohn 2008|birch & callison burch 2006|denero & gillick 2006|papineni & roukos 2002|koehn & och 2003|zhang & quirk 2008|zhang & huang 2006|wu 1997|och & ney 2004|marcu & wong 2002|chiang 2005|och & ney 2003	
C00-2121		0.0	brown & desouza 1992|smadja 1993|mcmahon & smith 1996	
P12-2063		0.0	johnson & goldwater 2009|yang & kirchhoff 2006|habash 2008|badr & zbib 2008|koehn & hoang 2007|clifton & sarkar 2011|lee & haghighi 2011|oflazer 1993|naradowsky & toutanova 2011|koehn 2004|luong & nakov 2010|shen & xu 2008|sadat & habash 2006|poon & cherry 2009|habash & rambow 2005|mermer & kun 2010|avramidis & koehn 2008|nakov & ng 2011	
D13-1140		0.0	chiang 2007|heafield & koehn 2012|och 2003|schwenk & rousseau 2012|schwenk & gauvain 2005|och & ney 2003	
C00-2111		0.0	nyberg & mitamura 1992|blanchon 1994|wehrli 1992|melby & smith 1980|boitet & guillaume 1982|maruyama 1990	
W05-1620		0.0	reiter & dale 1992|kibble & power 2000|mellish & knott 1998	
W13-2411		0.0	schulz & marko 2004|laroche & langlais 2010|dunning 1993	
E09-1094		0.0	marcus & marcinkiewicz 1993|pado & pado 2007|koomen & punyakanok 2005|lin 1998|palmer & gildea 2005|zavrel & daelemans 1997	
W02-1103		0.0	okumura & hovy 1994|farreres & rigau 1998	
C08-1090		0.0	shieber & van noord 1990|riezler & king 2002|chatzichrisafis & bouillon 2006	
W09-0103		0.0	marcus & marcinkiewicz 1993|petrov & klein 2007|klein & manning 2004|charniak 2000|collins & koo 2005|charniak & johnson 2005|abney 1997|roark 2001|goldsmith 2001|johnson & charniak 2004|palmer & gildea 2005|johnson & geman 1999|collins 2003|magerman 1995	
C10-1037		0.0	jing & mckeown 2000|mcdonald 2006|wan & dras 2009|mohri 1997|banko & mittal 2000|krahmer & marsi 2008|barzilay & mckeown 2005|dorr & zajic 2003|clarke & lapata 2007|galley & mckeown 2007|shen & radev 2006|filippova & strube 2008	
N12-2011		0.0	bunescu & mooney 2007|hasegawa & sekine 2004|mintz & bills 2009|ratinov & roth 2009|fader & soderland 2011	
P04-1045		0.0	forbes riley & litman 2004|litman & silliman 2004|maeireizo & litman 2004|litman & forbes riley 2004	
W10-2209		0.0	kondrak 2000|brill 1992|kaplan & kay 1994|covington 1996|oflazer 1996|derose 1988	
C02-1119		0.0	ng & kwan 2001|berger & della pietra 1996|isozaki & kazawa 2002|hirao & isozaki 2002|kudo & matsumoto 2001	
W98-0513		0.0	boitet & yusoff 1988	
D11-1063		0.0	birke & sarkar 2006|birke & sarkar 2007	
C02-1002		0.0	gale & church 1991|ide & erjavec 2002|kay & roscheisen 1993|brown & della pietra 1993|kupiec 1993|dimitrova & erjavec 1998|gale & church 1993|smadja & hatzivassiloglou 1996	
W08-1007		0.0	skut & krenn 1997|dubey & keller 2003|nivre & hall 2006|kubler & hinrichs 2006|rehbein & van genabith 2007|mcdonald & lerman 2006|nivre & hall 2007|nivre & nilsson 2005|buchholz & marsi 2006|hall & nilsson 2007|dubey 2005	
W10-2916		0.0	blatz & fitzgerald 2004|koehn & och 2003|haffari & roy 2009|och 2003	
W00-0737		0.0	church 1988|daelemans & buchholz 1999|ramshaw & marcus 1995|bod 1992|argamon & dagan 1998	
E95-1012		0.0	mellish 1988|kim 1994	
W00-1203		0.0	chen & chen 2000|chen & liu 1992|chen & lee 1996|smadja 1993	
W04-0809		0.0	briscoe & carroll 1997|korhonen & preiss 2003|chen & goodman 1996	
W06-0113	0.3333333333333333	1.0	kudo & matsumoto 2001|sha & pereira 2003|kubler & hinrichs 2001|ramshaw & marcus 1995	kubler & hinrichs 2001|ramshaw & marcus 1995|abney 1991|tjong & sang 2002|franco &  2001|vapnik 1995|joachims 1999|witten & frank 2005|quinlan & ross 1993|kudo & matsumoto 2001|sha & pereira 2003|quinlan & ross 1986
W08-0101		0.0	grosz & sidner 1986|allen & ferguson 2005|bohus & raux 2007	
W13-2244		0.0	lin & och 2004|melamed & green 2003|soricut & echihabi 2010|gonzalez & gimenez 2012|surdeanu & turmo 2005	
W05-0820		0.0	tillmann 2004|och 2003|papineni & roukos 2002|koehn & och 2003|collins & koehn 2005|och & gildea 2004|och & ney 2003|koehn & knight 2003	
P80-1025		0.0	carbonnell 1979|kwasny & sondheimer 1979|lebowitz 1979	
P98-1101		0.0	resnik 1992|van noord 1997|shieber 1985|pereira 1991	
C88-1022		0.0	karttunen 1986	
L08-1053		0.0	collins & singer 1999|atterer & schutze 2006|ji & grishman 2006|grishman & sundheim 1995|church & mercer 1993	
W01-1502		0.0	broeder & wittenburg 2001|lavelli & pianesi 2001|erjavec & varadi 2001|bird & simons 2001|calzolari & lenci 2001	
N03-4010		0.0	ittycheriah & franz 2001|moldovan & scedil 2002	
W99-0614		0.0	ratnaparkhi & reynar 1994|ratnaparkhi 1998|merlo & crocker 1997|collins & brooks 1995|brill & resnik 1994|hindle & rooth 1993|vilain & yeh 1998|stetina & nagao 1997	
N03-2006		0.0	brown & della pietra 1993|sumita 2001	
W10-3906		0.0	weeds & weir 2005|lee 1999|zhitomirsky geffet & dagan 2009|lin 1998|hindle 1990|lin & pantel 2002|hagiwara & ogawa 2006	
W12-2203		0.0	siddharthan & nenkova 2011|viethen & dale 2006|gatt & belz 2009|pitler & louis 2010|siddharthan & katsos 2010	
P97-1060		0.0	van noord 1995|rogers 1996	
N10-2004		0.0	palmer & gildea 2005|marcus & marcinkiewicz 1993|palmer & babko malaya 2008	
J88-3012		0.0	grosz & sidner 1986	
W12-2426		0.0	bunescu & mooney 2005|ogren 2006	
P09-2085		0.0	liang & petrov 2007|denero & bouchard cote 2008|goldwater & griffiths 2006|finkel & grenager 2007	
S12-1092		0.0	lin & och 2004|finch & hwang 2005|banerjee & lavie 2005|lin & hovy 2003|mitra & singhal 1997|melamed & green 2003|papineni & roukos 2002|charniak & johnson 2005|agirre & cer 2012|mehdad & moschitti 2010|liu & gildea 2005|giuliano & gliozzo 2009|clark & curran 2004|leacock & miller 1998|surdeanu & turmo 2005|wu & palmer 1994	
W08-2008		0.0	lin 2004	
W11-0320		0.0	denero & klein 2008|matusov & zens 2004|birch & callison burch 2006|wang & waibel 1998|brown & della pietra 1993|vogel & ney 1996|bodrumlu & knight 2009|lacoste julien & taskar 2006|deng & byrne 2005|ravi & knight 2010|fraser & marcu 2007|johnson 2007|schoenemann 2010|marcu & wong 2002|taskar & lacoste julien 2005	
