id	Precision	Recall	Truth	Predicted
W97-1007		0.0	Montse Maritxalar|Arantza Díaz de Ilarraza|Maite Oronoz	
D13-1034		0.0	Jan A Botha|Phil Blunsom	
W07-0727		0.0	Matthias Paulik|Kay Rottmann|Jan Niehues|Almut Silja Hildebrand|Stephan Vogel	
P10-1023		0.0	Roberto Navigli|Simone Paolo Ponzetto	
J03-2004		0.0	Mirella Lapata|Alex Lascarides	
W12-0213		0.0	Aymeric Daval Markussen|Peter Bakker	
C04-1054		0.0	Barry Smith|Christiane Fellbaum	
W09-0403		0.0	Petr Homola|Vladislav Kuboň|Pavel Pecina	
W04-0835		0.0	Kenneth C Litkowski	
N03-3009		0.0	Nicola Stokes	
C02-1030		0.0	Petr Sgall|Alena Bohmova	
W05-1307		0.0	Arun Ramani|Razvan C Bunescu|Raymond J Mooney|Edward Marcotte	
C96-2166		0.0	Klaus Zechner	
E03-1022		0.0	Luka Nerima|Violeta Seretan|Eric Wehrli	
P06-1122		0.0	David Talbot|Miles Osborne	
W12-3403		0.0	Abdelati Hawwari|Kfir Bar|Mona Diab	
H05-2017		0.0	Ana Maria Popescu|Bao Nguyen|Oren Etzioni	
W09-2105		0.0	Arnaldo Candido Jr|Erick Maziero|Lucia Specia|Caroline Gasperin|Thiago A S Pardo|Sandra Aluísio	
W08-0208		0.0	Steven Bird|Ewan Klein|Edward Loper|Jason Baldridge	
P11-1117		0.0	Dingcheng Li|Tim Miller|William Schuler	
P13-4001		0.0	Seid Muhie Yimam|Iryna Gurevych|Richard Eckart de Castilho|Chris Biemann	
W10-2004		0.0	Tim Miller|William Schuler	
C92-2105		0.0	Günter Neumann|Gertjan van Noord	
W05-0836		0.0	Ashish Venugopal|Andreas Zollmann|Alex Waibel	
C92-2099		0.0	Ralph Grishman|John Sterling	
J05-3004		0.0	Katja Markert|Malvina Nissim	
P09-2043		0.0	Hye Jin Min|Jong C Park	
W00-0307		0.0	James F Allen|Donna K Byron|Dave Costello|Myroslava O Dzikovska|George Ferguson|Lucian Galescu|Amanda J Stent	
T78-1016		0.0	David R Olson	
P05-3001		0.0	David DeVault|Natalia Kariaeva|Anubha Kothari|Iris Oved|Matthew Stone	
W12-6216		0.0	Jorge González	
E93-1061		0.0	Laila Dybkjaer|Niels Ole Bernsen|Hans Dybkjaer	
C90-3010		0.0	Nicoletta Calzolari|Remo Bindi	
W10-1843		0.0	José Deulofeu|Lucie Duffort|Kim Gerdes|Sylvain Kahane|Paola Pietrandrea	
P04-1064		0.0	Cyril Goutte|Kenji Yamada|Eric Gaussier	
P99-1082		0.0	Freddy Y Y Choi	
E06-2006		0.0	Roberto Navigli	
C69-5801		0.0	H P Edmundson|Martin N Epstein	
C04-1087		0.0	Goran Nenadić|Sophia Ananiadou|John McNaught	
W10-2401		0.0	Haizhou Li|A Kumaran|Min Zhang|Vladimir Pervouchine	
C00-2173		0.0	Derek Walker|Dominique Petitpierre|Susan Armstrong	
P13-1165		0.0	Arjun Mukherjee|Vivek Venkataraman|Bing Liu|Sharon Meraz	
H86-1006		0.0	William C Mann|Norman K Sondheimer	
E12-1056		0.0	Judith Eckle Kohler|Iryna Gurevych	
W01-0709		0.0	Andrew Estabrooks|Nathalie Japkowicz	
W13-3503		0.0	Om Damani	
E06-2017		0.0	Irina Matveeva|Gina Anne Levow	
D08-1081		0.0	Gabriel Murray|Giuseppe Carenini	
P06-1043		0.0	David McClosky|Eugene Charniak|Mark Johnson	
C02-1156		0.0	Nancy Chang|Srinivas Narayanan|Miriam R L Petruck	
W06-0607	0.75	0.75	Swapna Somasundaran|Janyce Wiebe|Paul Hoffmann|Diane J Litman	Swapna Somasundaran|Janyce Wiebe|Paul Hoffmann|Diane Litman
W04-2412		0.0	Xavier Carreras|Lluís Màrquez	
N12-1006		0.0	Rabih Zbib|Erika Malchiodi|Jacob Devlin|David Stallard|Spyros Matsoukas|Richard Schwartz|John Makhoul|Omar F Zaidan|Chris Callison Burch	
P86-1019		0.0	Roy J Byrd|Judith L Klavans|Mark Aronoff|Frank Anshen	
W10-1717		0.0	Samuel Larkin|Boxing Chen|George Foster|Ulrich Germann|Eric Joanis|Howard Johnson|Roland Kuhn	
L08-1007		0.0	Dieter van Uytvanck|Alex Dukers|Jacquelijn Ringersma|Paul Trilsbeek	
W02-0906		0.0	Izaskun Aldezabal|Maxux J Aranzabe|Koldo Gojenola|Kepa Sarasola|Aitziber Atutxa	
J79-1047		0.0	Ralph Grishman	
C86-1027		0.0	Randall Sharp	
H91-1055		0.0	Douglas B Paul	
W98-0301		0.0	Daniel Marcu	
W06-0208	1.0	1.0	Siddharth Patwardhan|Ellen Riloff	Siddharth Patwardhan|Ellen Riloff
C00-2158		0.0	Yevgeny Ludovik|Ron Zacharski	
W09-3514		0.0	Colin Cherry|Hisami Suzuki	
H94-1034		0.0	Peter A Heeman|James F Allen	
P08-1098		0.0	Roi Reichart|Katrin Tomanek|Udo Hahn|Ari Rappoport	
W10-1609		0.0	Julio Castillo	
P98-1096		0.0	Arne Jönsson|Lena Strömbäck	
W97-1504		0.0	Luca Dini|Giampaolo Mazzini	
W01-0904		0.0	Stephen Watkinson|Suresh Manandhar	
H94-1006		0.0	John J Godfrey	
W04-3204		0.0	Eneko Agirre|David Martinez	
P08-1057		0.0	Sabine Schulte Im Walde|Christian Hying|Christian Scheible|Helmut Schmid	
P08-2005		0.0	Sebastian Chica|Faisal Ahmad|James H Martin|Tamara Sumner	
C00-1023		0.0	Gerald Chao|Michael G Dyer	
A00-1001		0.0	Tore Amble	
E99-1016		0.0	Thorsten Brants	
N13-1114		0.0	Boxing Chen|George Foster|Roland Kuhn	
N06-2027		0.0	Yael Dahan Netzer|Michael Elhadad	
C86-1123		0.0	Walther V Hahn	
W10-1752		0.0	Marcus Dobrinkat|Tero Tapiovaara|Jaakko Väyrynen|Kimmo Kettunen	
W05-0909		0.0	Satanjeev Banerjee|Alon Lavie	
C90-3038		0.0	Masami Nakamura|Katsuteru Maruyama|Takeshi Kawabata|Kiyohiro Shikano	
D12-1111		0.0	Wen tau Yih|Geoffrey Zweig|John Platt	
W09-3405		0.0	Kiyonori Ohtake|Teruhisa Misu|Chiori Hori|Hideki Kashioka|Satoshi Nakamura	
P96-1046		0.0	Mark G Core	
C90-2051		0.0	P S Newman	
H90-1091		0.0	David S Pallett	
P06-1136		0.0	Yi Chen|Ming Zhou|Shilong Wang	
I08-2085		0.0	Yeha Lee|Seung Hoon Na|Jong Hyeok Lee	
N07-1044		0.0	Mirella Lapata|Frank Keller	
W05-0622		0.0	Trevor Cohn|Philip Blunsom	
W13-4007		0.0	Zhou Yu|David Gerritsen|Amy Ogan|Alan Black|Justine Cassell	
L08-1602		0.0	Roser Morante	
C96-2193		0.0	Wakako Kuwahata|Minako Hasimoto	
W04-0712		0.0	Michael Streit|Hans Ulrich Krieger	
W08-1209		0.0	Plaban Kumar Bhowmick|Anupam Basu|Pabitra Mitra	
W07-2207		0.0	Yi Zhang|Stephan Oepen|John Carroll	
W05-1527		0.0	Robert J Gaizauskas|Mark Hepple|Horacio Saggion|Mark A Greenwood|Kevin Humphreys	
C92-3146		0.0	Ingrid Meyer|Douglas Skuce|Lynne Bowker|Karen Eck	
I05-4001		0.0	Zhifang Sui|Gaoying Cui|Ding Wansong|Zhang Qinlong	
W13-2501		0.0	Marianna Apidianaki|Nikola Ljubešić|Darja Fišer	
J91-1003		0.0	Dan Fass	
P98-2166		0.0	Ivandré Paraboni|Vera Lucia Strube de Lima	
C10-2001		0.0	Aceda nacute|Szymon ski|Adam Przepiórkowski	
D13-1171		0.0	Margaret Mitchell|Jacqui Aguilar|Theresa Wilson|Benjamin Van Durme	
C04-1046		0.0	John Blatz|Erin Fitzgerald|George Foster|Simona Gandrabur|Cyril Goutte|Alex Kulesza|Alberto Sanchis|Nicola Ueffing	
C94-2209		0.0	Qiang Zhou|Shiwen Yu	
W13-4047		0.0	Heriberto Cuayáhuitl|Nina Dethlefs|Helen Hastie|Oliver Lemon	
W06-1604		0.0	Alexander Yates|Stefan Schoenmackers|Oren Etzioni	
N10-1125		0.0	Yansong Feng|Mirella Lapata	
I05-7001		0.0	Keh Jiann Chen|Shu Ling Huang|Yueh Yin Shih|Yi Jun Chen	
J03-3001		0.0	Adam Kilgarriff|Gregory Grefenstette	
A97-1024		0.0	Arendse Bernth	
P11-3012		0.0	Gregory Brown	
W10-1836		0.0	Wajdi Zaghouani|Mona Diab|Aous Mansouri|Sameer S Pradhan|Martha Palmer	
A00-2039		0.0	Markus Walther	
E85-1010		0.0	Rebecca Root	
W13-3109		0.0	Mahmoud El Haj|Paul Rayson	
D10-1111		0.0	Amr Ahmed|Eric P Xing	
C08-1135		0.0	Taras Zagibalov|John Carroll	
W03-0408		0.0	Tong Zhang|Fred J Damerau|David E Johnson	
W13-0808		0.0	Miriam Kaeshammer	
W12-4514		0.0	Heming Shou|Hai Zhao	
C82-1030		0.0	Michael G Malkovsky	
P98-1060		0.0	Martin C Emele|Michael Dorna	
N13-1054		0.0	Luisina Violante|Pablo Rodríguez Zivic|Agustín Gravano	
P09-1047		0.0	Jian Huang|Sarah M Taylor|Jonathan L Smith|Konstantinos A Fotiadis|C Lee Giles	
W93-0304		0.0	Jan Cloeren	
P80-1015		0.0	David D McDonald	
P08-1082		0.0	Mihai Surdeanu|Massimiliano Ciaramita|Hugo Zaragoza	
X96-1032		0.0	David A Rushall|Marc R Ilgen	
W11-1902		0.0	Heeyoung Lee|Yves Peirsman|Angel Chang|Nathanael Chambers|Mihai Surdeanu|Daniel Jurafsky	
W01-1017		0.0	Thierry Declerck|Peter Wittenburg|Hamish Cunningham	
W03-0505		0.0	Claire Grover|Ben Hachey|Chris Korycinski	
D07-1101		0.0	Xavier Carreras	
N07-3007		0.0	Joana Paulo Pardal	
D13-1181		0.0	Vikas Ganjigunte Ashok|Song Feng|Yejin Choi	
W09-3737		0.0	Jaime Snyder|Michael A D Eredita|Ozgur Yilmazel|Elizabeth D Liddy	
D13-1047		0.0	Chen Li|Fei Liu|Fuliang Weng|Yang Liu	
P07-3015		0.0	Olena Medelyan	
L08-1351		0.0	Míriam Luján Mares|Carlos David Martínez Hinarejos|Vicent Alabau	
P87-1001		0.0	Marc Moens|Mark Steedman	
W13-2517		0.0	Chengzhi Zhang|Xuchen Yao|Chunyu Kit	
W99-0901		0.0	Steven Abney|Marc Light	
W12-1817		0.0	Ian Lane|Vinay Prasad|Gaurav Sinha|Arlette Umuhoza|Shangyu Luo|Akshay Chandrashekaran|Antoine Raux	
C04-1142		0.0	Ashwin Tengli|Yiming Yang|Nian Li Ma	
I05-1060		0.0	Toshiaki Nakazawa|Daisuke Kawahara|Sadao Kurohashi	
W09-3805		0.0	Anders Søgaard|Dekai Wu	
P98-1078		0.0	Pius ten Hacken|Stephan Bopp	
J13-2006		0.0	Nathan Schneider|Reut Tsarfaty	
W06-3401		0.0	Gabriel Murray|Maite Taboada|Steve Renals	
W13-2132		0.0	Keith Butler|Priscilla Moraes|Ian Tabolt|Kathy McCoy	
P92-1008		0.0	John Bear|John Dowding|Elizabeth Shriberg	
N06-2011		0.0	Rashmi Gangadharaiah|Ralf D Brown|Jaime G Carbonnell	
P13-1095		0.0	Takayuki Hasegawa|Nobuhiro Kaji|Naoki Yoshinaga|Masashi Toyoda	
P09-3002		0.0	Prashanth Mannem|Himani Chaudhry|Akshar Bharati	
N10-1074		0.0	Bevan K Jones|Mark Johnson|Michael C Frank	
W96-0306		0.0	Bonnie Jean Dorr|Douglas A Jones	
W04-1911		0.0	Andrea Weber|Karin Muller	
E06-1010		0.0	Joakim Nivre	
W12-4512		0.0	Ruifeng Xu|Jun Xu|Jie Liu|Chengxiang Liu|Chengtian Zou|Lin Gui|Yanzhen Zheng|Peng Qu	
W97-1408		0.0	Helmut Horacek	
C94-1082		0.0	Afzal Ballim|Graham J Russell	
W09-1324		0.0	Eiji Aramaki|Yasuhide Miura|Masatsugu Tonoike|Tomoko Ohkuma|Hiroshi Mashuichi|Kazuhiko Ohe	
W04-0107		0.0	Christian Monson|Alon Lavie|Jaime G Carbonnell|Lori S Levin	
D13-1151		0.0	Moshe Koppel|Shachar Seidman	
W01-1204		0.0	Gideon S Mann	
W09-2408		0.0	Oleksandr Kolomiyets|Marie Francine Moens	
I05-2038		0.0	Yuka Tateisi|Akane Yakushiji|Tomoko Ohta|Jun ichi Tsujii	
C04-1117		0.0	Stefan Schulz|Kornel Marko|Eduardo Sbrissia|Percy Nohama|Udo Hahn	
W04-0846		0.0	Cheng Niu|Wei Li|Rohini K Srihari|Huifeng Li|L Crist	
H92-1102		0.0	Raj Reddy	
W98-1310		0.0	Remi Zajac	
W00-0726		0.0	Erik F Tjong Kim Sang|Sabine Buchholz	
W97-0111		0.0	Kumiko Tanaka Ishii	
S10-1096		0.0	Meng Hsien Shih	
P79-1016		0.0	Kathleen R McKeown	
C69-5301		0.0	Victoria A Fromkin|D Lloyd Rice	
L08-1599		0.0	Mario Crespo Miguel|Paul Buitelaar	
W07-1404		0.0	Marta Tatu|Dan Moldovan	
W12-2415		0.0	Attapol Thamrongrattanarit|Michael Shafir|Michael Crivaro|Bensiin Borukhov|Marie Meteer	
P10-1124		0.0	Jonathan Berant|Ido Dagan|Jacob Goldberger	
W07-2039		0.0	Iris Hendrickx|Roser Morante|Caroline Sporleder|Antal van den Bosch	
W13-0905		0.0	Yorick Wilks|Adam Dalton|James Allen|Lucian Galescu	
M92-1031		0.0	James R Cowie|Louise Guthrie|Yorick Wilks	
C96-1043		0.0	Jose Coch	
W07-1102		0.0	Afsaneh Fazly|Suzanne Stevenson	
L08-1218		0.0	Einav Itamar|Alon Itai	
N07-1059		0.0	Chao Wang|Stephanie Seneff	
W00-0724		0.0	Hans van Halteren	
C73-2031		0.0	Bengt Sigurd	
J04-1001		0.0	Hang Li|Cong Li	
H01-1059		0.0	Lori F Lamel|Fabrice Lefèvre|Jean Luc Gauvain|Gilles Adda	
W13-2405		0.0	Mladen Karan|Lovro Žmak|Jan Šnajder	
P04-2011		0.0	Robbert Prins	
W00-1214		0.0	Ji He|Ah Hwee Tan|Chew Lim Tan	
W95-0105		0.0	Philip Resnik	
W10-3801		0.0	Marc Dymetman|Nicola Cancedda	
D07-1037		0.0	Irina Matveeva|Gina Anne Levow	
E87-1013		0.0	Cinzia Costantini|Danilo Fum|Giovanni Guida	
W04-2214		0.0	Luisa Bentivogli|Pamela Forner|Bernardo Magnini|Emanuele Pianta	
C88-2123		0.0	Paul Schmidt	
W09-3915		0.0	Theodora Koulouri|Stanislao Lauria	
C90-3055		0.0	Teruaki Aizawa|Terumasa Ehara|Noriyoshi Uratani|Hideki Tanaka|Naoto Katoh|Sumio Nakase|Norikazu Aruga|Takeo Matsuda	
N13-1014		0.0	Dan Garrette|Jason Baldridge	
H89-1052		0.0	M Margaret Withgott|Ronald M Kaplan	
C94-1027		0.0	Helmut Schmid	
P05-1022		0.0	Eugene Charniak|Mark Johnson	
P11-2059		0.0	Marjorie Freedman|Alex Baron|Vasin Punyakanok|Ralph M Weischedel	
C73-1019		0.0	Victor Zivov	
W02-1004		0.0	Radu Florian|David Yarowsky	
D07-1069		0.0	Anthony Fader|Dragomir R Radev|Michael H Crespin|Burt L Monroe|Kevin M Quinn|Michael Colaresi	
W98-0804		0.0	Patrizia Bonaventura|Fabio Giuliani|Juan Maria Garrido|Isabel Ortin	
A00-3008		0.0	Sarah Louise Oates	
C94-1047		0.0	Boubaker Meddeb Hamrouni	
W09-2505		0.0	Yashar Mehdad|Bernardo Magnini	
L08-1308		0.0	Feiyu Xu|Hans Uszkoreit|Hong Li|Niko Felger	
L08-1432		0.0	Isa Maks|Carole Tiberius|Remco van Veenendaal	
W12-3120		0.0	Yong Zhuang|Guillaume Wisniewski|François Yvon	
P10-2039		0.0	Ashish Vaswani|Adam Pauls|David Chiang	
P12-1040		0.0	Michael Wick|Sameer Singh|Andrew McCallum	
W02-1804		0.0	Hongzhao He|Jianfeng Gao|Pilian He|Changning Huang	
P02-1015		0.0	Mark Jan Nederhof|Giorgio Satta	
D11-1109		0.0	Zhenghua Li|Min Zhang|Wanxiang Che|Ting Liu|Wenliang Chen|Haizhou Li	
C04-1081		0.0	Fuchun Peng|Fangfang Feng|Andrew McCallum	
W04-0706		0.0	Caroline Gasperin|Renata Vieira	
P98-1084		0.0	Terrence Harvey|Sandra Carberry	
C02-1067		0.0	Johan Bos|Tetsushi Oka	
C69-4601		0.0	Casimir Borkowski	
W11-2404		0.0	Milen Kouylekov|Yashar Mehdad|Matteo Negri	
J88-3011		0.0	Alfred Kobsa	
J87-1005		0.0	Jerry R Hobbs|Stuart M Shieber	
P99-1049		0.0	Hideki Tanaka|Akio Yokoo	
J82-3004		0.0	Kenneth Ward Church|Ramesh Patil	
P98-1028		0.0	Eric Brill|Radu Florian|John C Henderson|Lidia Mangu	
A00-2024		0.0	Hongyan Jing|Kathleen R McKeown	
P04-1071		0.0	James Rogers	
P13-2096		0.0	Sudha Bhingardive|Samiulla Shaikh|Pushpak Bhattacharyya	
C10-1110		0.0	Ksenia Shalonova|Bruno Golenia	
P94-1002		0.0	Marti A Hearst	
L08-1324		0.0	Martí Quixal|Toni Badia|Francesc Benavent|Jose R Boullosa|Judith Domingo|Bernat Grau|Guillem Massó|Oriol Valentín	
C00-1034		0.0	Herve Dejean	
W06-1512		0.0	Olga Babko Malaya	
W09-3943		0.0	Titus von der Malsburg|Timo Baumann|David Schlangen	
W98-1240		0.0	Christopher D Manning	
P04-1038		0.0	Jinying Chen|Martha Palmer	
C65-1006		0.0	E D Pendergraft|N Dale	
W10-1741		0.0	Ergun Bicici|Deniz Yuret	
P10-4008		0.0	Milen Kouylekov|Matteo Negri	
W97-1008		0.0	Laura Mayfield Tomokiyo|Klaus Ries	
H92-1123		0.0	Aravind K Joshi|Mitchell P Marcus|Mark Steedman|Bonnie Lynn Webber	
P12-1070		0.0	Makoto Kanazawa|Sylvain Salvati	
P09-2058		0.0	Yonggang Deng|Bowen Zhou	
N06-2044		0.0	Dave Toney|Johanna D Moore|Oliver Lemon	
J94-4005		0.0	Hiyan Alshawi|David M Carter	
W09-1403		0.0	Ekaterina Buyko|Erik Faessler|Joachim Wermter|Udo Hahn	
J95-3003		0.0	Peter A Heeman|Graeme Hirst	
P08-1071		0.0	Hua Ai|Diane J Litman	
W91-0207		0.0	Gerrit Burkert|Peter Forster	
P90-1024		0.0	Chinatsu Aone|Kent Wittenburg	
D13-1144		0.0	Shashank Srivastava|Dirk Hovy|Eduard Hovy	
P01-1004		0.0	Timothy Baldwin	
T78-1018		0.0	Andee Rubin	
W11-0417		0.0	Chaitanya G  S  K|Samar Husain|Prashanth Mannem	
W04-3255		0.0	Hajime Tsukada|Masaaki Nagata	
W08-0124		0.0	Kornel Laskowski|Mari Ostendorf|Tanja Schultz	
W03-0415		0.0	Scott Cederberg|Dominic Widdows	
E89-1021		0.0	Cleo Jullien|Jean Charles Marty	
W07-2063		0.0	Horacio Saggion	
P04-1053		0.0	Takaaki Hasegawa|Satoshi Sekine|Ralph Grishman	
N10-1131		0.0	Dimitrios Galanis|Ion Androutsopoulos	
W06-1656		0.0	Ronen Feldman|Benjamin Rosenfeld	
W96-0304		0.0	Jill Burstein|Randy M Kaplan|Susanne Wolff|Chi Lu	
I08-1002		0.0	Hai Zhao|Chunyu Kitt	
I08-2111		0.0	Eduard BejÄek|Pavel Strañák|Pavel Schlesinger	
W10-3204		0.0	Jihong Li|Ruibo Wang|Yahui Gao	
P09-1024		0.0	Christina Sauper|Regina Barzilay	
P10-1036		0.0	Jonathan K Kummerfeld|Jessika Roesner|Tim Dawborn|James Haggerty|James R Curran|Stephen Clark	
W07-1419		0.0	Gaston G Burek|Christian Pietsch|Anne N De Roeck	
W01-1619		0.0	Rubén San Segundo|Juan Manuel Montero|Juana M Guitierrez|Ascension Gallardo|Jose D Romeral|Jose Manuel Pardo	
W10-4122		0.0	Chongyang Zhang|Zhigang Chen|Guoping Hu	
C10-1027		0.0	Josep Maria Crego|Aurélien Max|François Yvon	
P11-2108		0.0	Siwei Wang|Gina Anne Levow	
P11-3008		0.0	Oliver Schneider|Alex Garnett	
W09-2103		0.0	Kristy Elizabeth Boyer|Eun Young Ha|Robert Phillips|Michael Wallis|Mladen Vouk|James C Lester	
P11-1068		0.0	Marco Kuhlmann|Carlos Gómez Rodríguez|Giorgio Satta	
E12-1045		0.0	Arianna Bisazza|Marcello Federico	
J04-2004		0.0	Francisco Casacuberta|Enrique Vidal	
P90-1005		0.0	Hiroshi Maruyama	
P00-1005		0.0	Jung Jae Kim|Key Sun Choi|Young Soog Chae	
D13-1068		0.0	Lifu Huang|Lian en Huang	
H89-1031		0.0	Steve Nunn|Nancy Hupp	
P85-1027		0.0	Raymonde Guindon	
I05-2005		0.0	Hideki Mima|Hideto Tomabechi	
C96-1068		0.0	Keiichi Sakai|Tsuyoshi Yagisawa|Minoru Fujita	
H91-1081		0.0	John Makhoul	
W05-1516		0.0	Qin Iris Wang|Dale Schuurmans|Dekang Lin	
W04-1616		0.0	Naglaa Thabet	
P10-2043		0.0	Benjamin van Durme|Ashwin Lall	
W09-3416		0.0	Masood Ghayoomi|Bruno Guillaume	
H91-1022		0.0	Evelyne Tzoukermann	
W07-1024		0.0	John E Miller|Manabu Torii|K Vijay Shanker	
C96-2104		0.0	Masayuki Kameda	
W10-1401		0.0	Reut Tsarfaty|Djamé Seddah|Yoav Goldberg|Sandra Kübler|Yannick Versley|Marie Candito|Jennifer Foster|Ines Rehbein|Lamia Tounsi	
X96-1023		0.0	Peggy Otsubo	
C02-1091		0.0	James B Henderson|Paola Merlo|Ivan Petroff|Gerold Schneider	
P11-3017		0.0	Heather Friedberg	
W09-3907		0.0	Ingrid Zukerman|Patrick Ye|Kapil Kumar Gupta|Enes Makalic	
H90-1074		0.0	Victor W Zue|James R Glass|David Goodine|Hong C Leung|Michael Phillips|Joseph H Polifroni|Stephanie Seneff	
W03-1407		0.0	Yukiko Sasaki Alam	
P11-2017		0.0	Fabrizio Morbini|Kenji Sagae	
W08-0704		0.0	Mark Johnson	
W96-0418		0.0	Brigitte Grote	
H89-2061		0.0	Mari Ostendorf|Patti J Price	
P09-2001		0.0	Shay B Cohen|Noah A Smith	
W03-1201		0.0	Ganesh Ramakrishnan|Apurva Jadhav|Ashutosh Joshi|Soumen Chakrabarti|Pushpak Bhattacharyya	
P03-2032		0.0	Atsuko Kida|Eiko Yamamoto|Kyoko Kanzaki|Hitoshi Isahara	
H94-1031		0.0	Boyan A Onyshkevych	
W97-0104		0.0	Qiang Zhou	
P07-1083		0.0	Shane Bergsma|Grzegorz Kondrak	
E09-3001		0.0	Guillaume Aimetti	
P06-2090		0.0	Marina Santini|Richard Power|Roger Evans	
D09-1068		0.0	Yumao Lu|Fuchun Peng|Gilad Mishne|Xing Wei|Benoit Dumoulin	
W10-0513		0.0	Saša Petrović|Miles Osborne|Victor Lavrenko	
W09-3004		0.0	Nancy M Ide|Keith Suderman	
C02-1120		0.0	Kentaro Torisawa	
W10-4143		0.0	Qiang Zhou|Jingbo Zhu	
C94-2196		0.0	Marilyn A Walker	
D08-1088		0.0	Gregor Leusch|Evgeny Matusov|Hermann Ney	
W96-0205		0.0	Masaaki Nagata	
H01-1037		0.0	J Allen Sears|Stephen E Cross	
N07-1033		0.0	Omar F Zaidan|Jason M Eisner|Christine Piatko	
C00-2104		0.0	Barry Schiffman|Kathleen R McKeown	
W00-1110		0.0	Dragomir R Radev|Weiguo Fan	
C73-2014		0.0	Alexandre Andreewsky|Christian Fluhr|J Rambousek	
P06-3001		0.0	Pradipta Biswas	
H05-1101		0.0	Giorgio Satta|Enoch Peserico	
W13-2818		0.0	George Tambouratzis|Sokratis Sofianopoulos|Marina Vassiliou	
N06-2038		0.0	Christian Siefkes	
W12-3904		0.0	Roger Granada|Lucelene Lopes|Carlos Ramisch|Cassia Trojahn|Renata Vieira|Aline Villavicencio	
P99-1012		0.0	William Schuler	
W05-0407		0.0	Alessandro Moschitti|Bonaventura Coppola|Daniele Pighin|Roberto Basili	
P93-1044		0.0	Jim Skon	
L08-1228		0.0	Meghan Lammie Glenn|Stephanie Strassel|Lauren Friedman|Haejoong Lee|Shawn Medero	
X96-1043		0.0	Ralph Grishman	
P00-1068		0.0	Jun ichi Kakegawa|Hisayuki Kanda|Eitaro Fujioka|Makoto Itami|Kohji Itoh	
W11-0702		0.0	Rob Abbott|Marilyn A Walker|Pranav Anand|Jean E Fox Tree|Robeson Bowmani|Joseph King	
P13-2107		0.0	Bharat Ram Ambati|Tejaswini Deoskar|Mark Steedman	
P11-2048		0.0	Truc Vien T Nguyen|Alessandro Moschitti	
C04-1203		0.0	A C Cem Say|Ozlem Cetinoglu|Seniz Demir|Fatih Ogun	
S12-1031		0.0	Andrew MacKinlay|Rebecca Dridan|Diana McCarthy|Timothy Baldwin	
N13-1129		0.0	David DeVault|David Traum	
J99-4004		0.0	Joshua Goodman	
W10-3004		0.0	Maria Georgescul	
P98-1071		0.0	Susanne Gahl	
J79-1044		0.0	Sylvia Weber Russell	
W94-0307		0.0	Leila Kosseim|Guy Lapalme	
C88-1064		0.0	Laura Kataja|Kimmo Koskenniemi	
P11-5005		0.0	Gregory Druck|Kuzman Ganchev|João Graça	
P10-1064		0.0	Yifan He|Yanjun Ma|Josef van Genabith|Andy Way	
D07-1044		0.0	Issei Sato|Hiroshi Nakagawa	
P08-1065		0.0	Susan Bartlett|Grzegorz Kondrak|Colin Cherry	
W90-0124		0.0	Terry Patten|Daniel S Stoops	
D10-1080		0.0	Vladimir Eidelman|Zhongqiang Huang|Mary P Harper	
P12-2041		0.0	Elena Cabrio|Serena Villata	
C90-3004		0.0	Julie Carson Berndsen	
W13-4008		0.0	Sarvesh Ranade|Rajeev Sangal|Radhika Mamidi	
P88-1029		0.0	Robert T Kasper	
E06-1022		0.0	Natasa Jovanovic|Rieks op den Akker|Anton Nijholt	
W08-2232		0.0	Doina Tatar|Andreea Diana Mihis|Gabriela Serban	
W04-1601		0.0	Ali Farghaly	
W10-0732		0.0	Matthew R Gormley|Adam Gerber|Mary P Harper|Mark Dredze	
E87-1038		0.0	Oliviero Stock	
L08-1014		0.0	Martine Adda Decker|Claude Barras|Gilles Adda|Patrick Paroubek|Philippe Boula de Mareuil|Benoit Habert	
P13-1131		0.0	Oren Melamud|Jonathan Berant|Ido Dagan|Jacob Goldberger|Idan Szpektor	
P11-1016		0.0	Long Jiang|Mo Yu|Ming Zhou|Xiaohua Liu|Tiejun Zhao	
S10-1005		0.0	James Pustejovsky|Anna Rumshisky|Alex Plotnick|Elisabetta Jezek|Olga Batiukova|Valeria Quochi	
W12-1009		0.0	Caroline Brun|Vassilina Nikoulina|Nikolaos Lagos	
C69-0201		0.0	Roger C Schank|Larry Tesler	
H05-1085		0.0	Sharon Goldwater|David McClosky	
W11-0134		0.0	Armelle Boussidan|Sabine Ploux	
H93-1016		0.0	Xuedong Huang|Fileno A Alleva|Mei Yuh Hwang|Roni Rosenfeld	
W01-0814		0.0	Kentaro Inui|Masaru Nogami	
W01-1014		0.0	Hodong Lee|Jong C Park	
W11-2706		0.0	Rajakrishnan Rajkumar|Michael White	
D11-1026		0.0	Anna Kazantseva|Stan Szpakowicz	
W03-1203		0.0	Pascale Fung|Grace Ngai|Chi Shun Cheung	
P09-2071		0.0	Minwoo Jeong|Chin Yew Lin|Gary Geunbae Lee	
P13-1052		0.0	Flavio De Benedictis|Stefano Faralli|Roberto Navigli	
W13-4018		0.0	Stefan Ultes|Wolfgang Minker	
C82-2021		0.0	Frank Van Eynde	
W04-2311		0.0	Cassandre Creswell|Elsi Kaiser	
P92-1021		0.0	David M Carter	
